id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/pgh372w460h,Unveiling the correlation between non‐diffracting tractor beam and its singularity in Poynting vector,Laser & Photonics Reviews,2015,10.1002/lpor.201400071,article,portico,2015-01-01,1,9,http://doi.org/10.1002/lpor.201400071,Chwee Teck Lim; Boris Luk'yanchuk; Dongliang Gao; Fook Chiong Cheong; Cheng‐Wei Qiu; Andrey Novitsky; Tianhang Zhang; Lei Gao,"John Wiley & Sons, Inc.",eng,75,82,,5738,8,unigram; bigram; trigram
ark://27927/phzkrj0cvjh,Analytical and discrete approaches for 3D magnetic field profiling,European Physical Journal - Applied Physics,2004,10.1051/epjap:2004167,article,portico,2004-08-30,2,28,http://doi.org/10.1051/epjap:2004167,A. Djerdir; E. Voisin; P. Hiebel; J.-M. Kauffmann,Cambridge University Press,eng,213,225,,6232,13,unigram; bigram; trigram
ark://27927/pgh28xhjqh,Why should anyone care about computing with anyons?,Proceedings of the Royal Society A,2007,10.1098/rspa.2007.0026,article,portico,2007-10-16,2089,464,http://doi.org/10.1098/rspa.2007.0026,Jiannis K Pachos; Gavin K Brennen,The Royal Society,eng,1,24,,11431,24,unigram; bigram; trigram
ark://27927/phzgvcj04b7,The stable algebra of a Wieler solenoid: inductive limits and -theory,Ergodic Theory and Dynamical Systems,2020,10.1017/etds.2019.17,article,portico,2020-10-01,10,40,http://doi.org/10.1017/etds.2019.17,ALLAN YASHINSKI; ROBIN J. DEELEY,Cambridge University Press,eng,2734,2768,,15701,35,unigram; bigram; trigram
http://www.jstor.org/stable/2044535,The Number of T<sub>2</sub>-Precompact Group Topologies on Free Groups,Proceedings of the American Mathematical Society,1985,,article,jstor,1985-10-01,2,95,http://www.jstor.org/stable/2044535,Dieter Remus,American Mathematical Society,eng,315,319,,2252,5,unigram; bigram; trigram
ark://27927/pbd6gqv7wc,5 Magnetic resonance imaging (MRI),Introduction to Medical ImagingIntroduction to Medical Imaging,2009,10.1017/CBO9780511760976.005,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511760976.005,Nadine Barrie Smith; Andrew Webb,Cambridge University Press,eng,204,282,,24737,79,unigram; bigram; trigram
ark://27927/phxm3dz5vh,Dislocation Helices in Molybdenum,Physica Status Solidi (B),1969,10.1002/pssb.19690350113,article,portico,1969-01-01,1,35,http://doi.org/10.1002/pssb.19690350113,C. Becker; B. Pegel,"John Wiley & Sons, Inc.",eng,157,166,,2965,10,unigram; bigram; trigram
http://www.jstor.org/stable/25801451,STATIONARY MEASURES AND EQUIDISTRIBUTION FOR ORBITS OF NONABELIAN SEMIGROUPS ON THE TORUS,Journal of the American Mathematical Society,2011,,article,jstor,2011-01-01,1,24,http://www.jstor.org/stable/25801451,JEAN BOURGAIN; ALEX FURMAN; ELON LINDENSTRAUSS; SHAHAR MOZES,American Mathematical Society,eng,231,280,,18232,50,unigram; bigram; trigram
ark://27927/phx7nvcn4f,Automated design and optimization of electromechanical actuators,"International Journal of Numerical Modelling: Electronic Networks, Devices and Fields",1996,10.1002/(SICI)1099-1204(199601)9:1/2<59::AID-JNM227>3.0.CO;2-4,article,portico,1996-01-01,1‐2,9,http://doi.org/10.1002/(SICI)1099-1204(199601)9:1/2<59::AID-JNM227>3.0.CO;2-4,Y. B. Cheng; J. K. Sykulski,"John Wiley & Sons, Inc.",eng,59,69,,3995,11,unigram; bigram; trigram
ark://27927/pgknn70f3d,Interface definitions in literature: A reality check,Concurrent Engineering,2015,10.1177/1063293X15580136,article,portico,2015-09-01,3,23,http://doi.org/10.1177/1063293X15580136,Jakob Filippson Parslov; Niels Henrik Mortensen,SAGE Publications,eng,183,198,,11682,16,unigram; bigram; trigram
http://www.jstor.org/stable/41241856,"Nonseparability, Classical, and Quantum",The British Journal for the Philosophy of Science,2011,,article,jstor,2011-06-01,2,62,http://www.jstor.org/stable/41241856,Wayne C. Myrvold,Oxford University Press,eng,417,432,,7308,16,unigram; bigram; trigram
http://www.jstor.org/stable/24106038,Non-critical string theory,Current Science,2001,,article,jstor,2001-12-25,12,81,http://www.jstor.org/stable/24106038,Avinash Dhar,Temporary Publisher,eng,1598,1608,,9141,11,unigram; bigram; trigram
ark://27927/pf1zmn1vz1,ETS volume 29 issue 6 Cover and Back matter,Ergodic Theory and Dynamical Systems,2009,10.1017/S0143385709001047,article,portico,2009-12-01,6,29,http://doi.org/10.1017/S0143385709001047,unattributed,Cambridge University Press,eng,b1,b18,,8223,18,unigram; bigram; trigram
http://www.jstor.org/stable/24489389,BOOKS RECEIVED,Mathematica Scandinavica,1964,,article,jstor,1964-05-14,2,12,http://www.jstor.org/stable/24489389,,Mathematica Scandinavica,eng,235,277,,18736,43,unigram; bigram; trigram
ark://27927/pc013v5b38,Geometric phase effect at N‐fold electronic degeneracies in Jahn–Teller systems,International Journal of Quantum Chemistry,2004,10.1002/qua.20036,article,portico,2004-09-15,4,99,http://doi.org/10.1002/qua.20036,Roland Lefebvre; Jean Maruani; Z. R. Xu; A. J. C. Varandas; Erkki Brandas,"John Wiley & Sons, Inc.",eng,385,392,,4806,8,unigram; bigram; trigram
ark://27927/phx7xqv3c0,Models Depicting Some Groups of Movements,School Science and Mathematics,1958,10.1111/j.1949-8594.1958.tb08078.x,article,portico,1958-11-01,8,58,http://doi.org/10.1111/j.1949-8594.1958.tb08078.x,Lindsay L. Hess,"John Wiley & Sons, Inc.",eng,585,592,,2076,8,unigram; bigram; trigram
ark://27927/pgg1tqj733w,Solenoidal edge elements,Radio Science,1996,10.1029/96RS00868,article,portico,1996-01-01,4,31,http://doi.org/10.1029/96RS00868,J. O. Jevtić; R. Lee,"John Wiley & Sons, Inc.",eng,977,990,,7245,14,unigram; bigram; trigram
ark://27927/phzj6mbrfk2,New Simple Lattices in Products of Trees and their Projections,Canadian Journal of Mathematics,2019,10.4153/S0008414X19000506,article,portico,2019-10-07,6,72,http://doi.org/10.4153/S0008414X19000506,Nicolas Radu,Cambridge University Press,eng,1624,1690,,47946,67,unigram; bigram; trigram
ark://27927/phxdzjksvb,Diffraction and interference phenomena in single Josephson junctions,Physica Status Solidi (A),1977,10.1002/pssa.2210410206,article,portico,1977-06-16,2,41,http://doi.org/10.1002/pssa.2210410206,G. Paternò; M. Russo; R. Vaglio; A. Barone,"John Wiley & Sons, Inc.",eng,393,401,,3453,9,unigram; bigram; trigram
ark://27927/pc04q1j59t,Automatic generation of transitional meshes,International Journal for Numerical Methods in Engineering,2001,10.1002/nme.98,article,portico,2001-03-20,8,50,http://doi.org/10.1002/nme.98,David A. Field,"John Wiley & Sons, Inc.",eng,1861,1876,,7939,16,unigram; bigram; trigram
http://www.jstor.org/stable/3845067,Algebraic <tex-math>$\mathbb{Z}^{d}-Actions$</tex-math> of Entropy Rank One,Transactions of the American Mathematical Society,2004,,article,jstor,2004-05-01,5,356,http://www.jstor.org/stable/3845067,Manfred Einsiedler; Douglas Lind,American Mathematical Society,eng,1799,1831,,16795,33,unigram; bigram; trigram
ark://27927/phx64b1rh9t,Attentional Response of Humans and Squirrel. Monkeys to Visual Patterns: Final Studies and Resume,Perceptual and Motor Skills,1968,10.2466/pms.1968.27.3.787,article,portico,1968-12-01,3,27,http://doi.org/10.2466/pms.1968.27.3.787,Larry T. Brown; Lee P. Gregory,SAGE Publications,eng,787,814,,14085,28,unigram; bigram; trigram
http://www.jstor.org/stable/1998784,Frattini Subgroups of 3-Manifold Groups,Transactions of the American Mathematical Society,1979,,article,jstor,1979-01-01,,247,http://www.jstor.org/stable/1998784,R. B. J. T. Allenby; J. Boler; B. Evans; L. E. Moser; C. Y. Tang,American Mathematical Society,eng,275,300,,11962,26,unigram; bigram; trigram
ark://27927/phx6bkkh7p,SHORT CUTS AND APPROXIMATIONS IN CALCULATIONS,School Science and Mathematics,1941,10.1111/j.1949-8594.1941.tb04352.x,article,portico,1941-04-01,4,41,http://doi.org/10.1111/j.1949-8594.1941.tb04352.x,J. P. Harper,"John Wiley & Sons, Inc.",eng,351,358,,2505,8,unigram; bigram; trigram
ark://27927/pbd6dvqbvd,7 Quantum theory on non-simply-connected configuration spaces,Path Integral Methods in Quantum Field TheoryPath Integral Methods in Quantum Field Theory,2009,10.1017/CBO9780511564055.008,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511564055.008,R. J. Rivers,Cambridge University Press,eng,135,144,,3196,10,unigram; bigram; trigram
ark://27927/phz6pv8g6f7,Only rational homology spheres admit Ω(f) to be union of DE attractors,Ergodic Theory and Dynamical Systems,2010,10.1017/S014338570900073X,article,portico,2010-10-01,5,30,http://doi.org/10.1017/S014338570900073X,SHICHENG WANG; JIANZHONG PAN; JIANGANG YAO; FAN DING,Cambridge University Press,eng,1399,1417,,8652,19,unigram; bigram; trigram
ark://27927/pgk1cpbx7,Dynamic operation of an electromagnetic actuator taking nonlinearity and eddy currents into account,COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,1999,10.1108/03321649910296645,article,portico,1999-12-01,4,18,http://doi.org/10.1108/03321649910296645,LechNowak,Emerald Group Publishing,eng,611,622,,2877,8,unigram; bigram; trigram
http://www.jstor.org/stable/43685672,NEAR-HOMEOMORPHISMS ON HEREDITARILY INDECOMPOSABLE CIRCLE-LIKE CONTINUA,Tsukuba Journal of Mathematics,1989,,article,jstor,1989-06-01,1,13,http://www.jstor.org/stable/43685672,Kazuhiro Kawamura,Editorial Committee of Tsukuba Journal of Mathematics,eng,165,173,,3151,9,unigram; bigram; trigram
ark://27927/phxb1snfgp,Bestimmung der Dimagnetisirungsconstante (Susceptibilität) einiger Metalle,Annalen der Physik,1899,10.1002/andp.18993030103,article,portico,2026-03-01,1,303,http://doi.org/10.1002/andp.18993030103,Ernst Seckelson,"John Wiley & Sons, Inc.",eng,37,68,,8747,32,unigram; bigram; trigram
ark://27927/phz4tbm1vxm,Bad to the Bone: Crafting Electronic Systems with BeagleBone and BeagleBone Black,Synthesis Lectures on Digital Circuits and Systems,2013,"
10.2200/S00500ED1V01Y201304DCS041
",article,portico,2013-04-30,2,8,"http://doi.org/
10.2200/S00500ED1V01Y201304DCS041
",Jason Kridner; Steven F. Barrett,Morgan & Claypool Publishers,eng,1,430,,91215,425,unigram; bigram; trigram
ark://27927/pgf147h5knv,Quantum statistics on graphs,Proceedings of the Royal Society A,2010,10.1098/rspa.2010.0254,article,portico,2010-07-21,2125,467,http://doi.org/10.1098/rspa.2010.0254,J. M. Harrison; J. M. Robbins; J. P. Keating,The Royal Society,eng,212,233,,11047,22,unigram; bigram; trigram
ark://27927/phx641wbmx0,Collective Actuation,International Journal of Robotics Research,2008,10.1177/0278364907085561,article,portico,2008-03-01,3-4,27,http://doi.org/10.1177/0278364907085561,Jason Campbell; Padmanabhan Pillai,SAGE Publications,eng,299,314,,9097,16,unigram; bigram; trigram
ark://27927/phx2bwvjn2d,Contribution of Intramuscular Connective Tissue to the Viscoelastic Properties of Post‐Rigor Bovine Muscle,Journal of Food Science,1988,10.1111/j.1365-2621.1988.tb10167.x,article,portico,1988-01-01,1,53,http://doi.org/10.1111/j.1365-2621.1988.tb10167.x,PAUL L. KRONICK; PETER R. BUECHLER; MICHAEL S. SACKS,"John Wiley & Sons, Inc.",eng,19,24,,6884,6,unigram; bigram; trigram
http://www.jstor.org/stable/4097603,Front Matter,Proceedings of the American Mathematical Society,2005,,article,jstor,2005-09-01,9,133,http://www.jstor.org/stable/4097603,,American Mathematical Society,eng,,,,1382,4,unigram; bigram; trigram
ark://27927/phz2h5d5kz3,Further Studies in the Perception of a Changing Shape,Quarterly Journal of Experimental Psychology,1953,10.1080/17470215308416631,article,portico,1953-09-01,3,5,http://doi.org/10.1080/17470215308416631,J. Langdon,SAGE Publications,eng,89,107,,11018,19,unigram; bigram; trigram
ark://27927/phz6g7ctvpc,NEW PERMANENT MAGNET DEVICES,Journal de Physique Colloques,1984,10.1051/jphyscol:1984157,article,portico,1984-01-01,C1,45,http://doi.org/10.1051/jphyscol:1984157,R. Pauthenet,EDP Sciences,eng,C1-285,C1-291,,3161,7,unigram; bigram; trigram
ark://27927/pbd1phr6twx,7 Space-time phases,Complexity Science,2009,10.1017/CBO9781139519939.008,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9781139519939.008,Robin Ball; Vassili Kolokoltsov; Robert S. MacKay,Cambridge University Press,eng,387,426,,11660,40,unigram; bigram; trigram
ark://27927/pgh23jnbb08,Smale spaces via inverse limits,Ergodic Theory and Dynamical Systems,2014,10.1017/etds.2013.19,article,portico,2013-06-28,6,34,http://doi.org/10.1017/etds.2013.19,SUSANA WIELER,Cambridge University Press,eng,2066,2092,,11770,27,unigram; bigram; trigram
ark://27927/pgg1rzp9r22,CHOICE AND CONDITIONED REINFORCEMENT,Journal of the Experimental Analysis of Behavior,1991,10.1901/jeab.1991.55-177,article,portico,1991-03-01,2,55,http://doi.org/10.1901/jeab.1991.55-177,Debra Freed; Wendy A. Williams; Ray A. Preston; Edmund Fantino,"John Wiley & Sons, Inc.",eng,177,188,,7222,12,unigram; bigram; trigram
ark://27927/phx5d0q6q85,Wave-Action in Gases: The Attenuation and Reflection of Compression Waves Propagated in Pipes,Proceedings of the Institution of Mechanical Engineers,1955,10.1243/PIME_PROC_1955_169_020_02,article,portico,1955-06-01,1,169,http://doi.org/10.1243/PIME_PROC_1955_169_020_02,Professor G. F. Mucklow; A. J. Wilson,SAGE Publications,eng,69,82,,10391,14,unigram; bigram; trigram
http://www.jstor.org/stable/1990250,Net Homotopy for Compacta,Transactions of the American Mathematical Society,1944,,article,jstor,1944-09-01,2,56,http://www.jstor.org/stable/1990250,D. E. Christie,American Mathematical Society,eng,275,308,,15790,34,unigram; bigram; trigram
ark://27927/phz6pv97f4z,Rigidity of commutative non-hyperbolic actions by toral automorphisms,Ergodic Theory and Dynamical Systems,2011,10.1017/S0143385711000484,article,portico,2011-09-16,5,32,http://doi.org/10.1017/S0143385711000484,ZHIREN WANG,Cambridge University Press,eng,1752,1782,,16613,31,unigram; bigram; trigram
ark://27927/pgj445q131,Geometric realization for substitution tilings,Ergodic Theory and Dynamical Systems,2014,10.1017/etds.2012.142,article,portico,2012-04-01,2,34,http://doi.org/10.1017/etds.2012.142,MARCY BARGE; JEAN-MARC GAMBAUDO,Cambridge University Press,eng,457,482,,16117,26,unigram; bigram; trigram
http://www.jstor.org/stable/1194404,Braiding Minimal Sets of Vector Fields,Proceedings of the American Mathematical Society,2002,,article,jstor,2002-12-01,12,130,http://www.jstor.org/stable/1194404,Maxime Lagrange,American Mathematical Society,eng,3619,3629,,4656,11,unigram; bigram; trigram
ark://27927/phx4djmbm02,Modular invariant of quantum tori,Proceedings of the London Mathematical Society,2014,10.1112/plms/pdu016,article,portico,2014-10-01,4,109,http://doi.org/10.1112/plms/pdu016,Castaño‐Bernard C.; Gendron T. M.,"John Wiley & Sons, Inc.",eng,1014,1049,,15881,36,unigram; bigram; trigram
ark://27927/pgk13hcv3qr,A technique for integrated modelling of manual and automatic assembly,Journal of Manufacturing Technology Management,2015,10.1108/JMTM-11-2013-0157,article,portico,2015-03-02,2,26,http://doi.org/10.1108/JMTM-11-2013-0157,"DrSabry Shaaban,DrAbdul Salam Darwish,YuvalCohen",Emerald Group Publishing,eng,164,181,,6696,18,unigram; bigram; trigram
ark://27927/pbd9d8qfqs,7 Sigma models and topological terms,Field Theories of Condensed Matter Physics,2013,10.1017/CBO9781139015509.009,chapter,portico,2013-01-01,,,https://doi.org/10.1017/CBO9781139015509.009,Eduardo Fradkin,Cambridge University Press,eng,189,250,,23240,62,unigram; bigram; trigram
ark://27927/phx64b7tphc,Numerosity Discrimination of Tactile Stimuli,Perceptual and Motor Skills,1976,10.2466/pms.1976.42.2.671,article,portico,1976-04-01,2,42,http://doi.org/10.2466/pms.1976.42.2.671,Thomas B. Posey; Michael R. James,SAGE Publications,eng,671,674,,1907,4,unigram; bigram; trigram
http://www.jstor.org/stable/40656963,REPRESENTATION OF MAGNETIC FIELDS BY JUMP THEOREM FOR HARMONIC FORMS,Mathematical Proceedings of the Royal Irish Academy,2008,,article,jstor,2008-11-01,1,108A,http://www.jstor.org/stable/40656963,U. Cegrell; H. Yamaguchi,Royal Irish Academy,eng,7,17,,4278,11,unigram; bigram; trigram
ark://27927/pgk1cwvzx,Multiobjective shape optimization of air‐cored solenoids,COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,2002,10.1108/03321640210410733,article,portico,2002-03-01,1,21,http://doi.org/10.1108/03321640210410733,P.Di Barba,Emerald Group Publishing,eng,45,57,,3225,13,unigram; bigram; trigram
ark://27927/pbd6gp2jqd,Solenoid functions for hyperbolic sets on surfaces,"Dynamics, Ergodic Theory, and GeometryDynamics, Ergodic Theory, and Geometry",2009,10.1017/CBO9780511755187.007,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511755187.007,Boris Hasselblatt,Cambridge University Press,eng,145,178,,14059,34,unigram; bigram; trigram
ark://27927/pgg1rv89b3s,THE REMOVAL AND RESTORATION OF STIMULUS CONTROL,Journal of the Experimental Analysis of Behavior,1971,10.1901/jeab.1971.16-143,article,portico,1971-09-01,2,16,http://doi.org/10.1901/jeab.1971.16-143,L. T. Stoddard; Murray Sidman,"John Wiley & Sons, Inc.",eng,143,154,,6763,12,unigram; bigram; trigram
ark://27927/pbd1ph6hgz1,Chapter 2 Preliminaries,Aperiodic Order,2009,10.1017/CBO9781139025256.004,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9781139025256.004,Michael Baake; Uwe Grimm,Cambridge University Press,eng,11,44,,15189,34,unigram; bigram; trigram
ark://27927/pgj2xm65nx,"Pseudocircles, diffeomorphisms and perturbable dynamical systems",Ergodic Theory and Dynamical Systems,1996,10.1017/S0143385700010166,article,portico,1996-10-01,5,16,http://doi.org/10.1017/S0143385700010166,James A. Yorke; Judy A. Kennedy,Cambridge University Press,eng,1031,1057,,12136,27,unigram; bigram; trigram
ark://27927/pghjkws2h2,Asymptotic structure in substitution tiling spaces,Ergodic Theory and Dynamical Systems,2014,10.1017/etds.2012.118,article,portico,2012-09-27,1,34,http://doi.org/10.1017/etds.2012.118,CARL OLIMB; MARCY BARGE,Cambridge University Press,eng,55,94,,26132,40,unigram; bigram; trigram
